ChargesPerService,TotalCharges,tenure,Avg_charges,MonthlyCharges,PaymentMethod_Electronic check,Contract_Two year,InternetService_Fiber optic,TotalServices,gender,PaperlessBilling,Contract_One year,Partner,OnlineSecurity_Yes,SeniorCitizen,Churn
10.921428571428573,4519.5,59,76.60169491525424,76.45,0,1,0,6,0,1,0,1,1,0,0
10.8,2440.25,44,55.46022727272727,54.0,1,0,0,4,1,1,1,0,1,0,0
14.892857142857142,6860.6,66,103.94848484848485,104.25,1,0,1,6,1,1,1,0,0,0,0
9.975,1377.7,68,20.26029411764706,19.95,0,1,0,1,1,0,0,1,0,0,0
24.95,190.25,9,21.13888888888889,24.95,1,0,0,0,1,1,0,0,0,0,0
16.95,1651.95,19,86.94473684210527,84.75,1,0,1,4,1,1,0,0,1,0,0
9.875,78.3,4,19.575,19.75,0,0,0,1,1,0,0,0,0,0,0
12.627777777777778,7939.25,70,113.41785714285714,113.65,0,1,1,8,0,1,0,0,1,0,0
22.45,44.9,1,44.9,44.9,0,0,0,1,1,1,0,0,0,0,0
25.083333333333332,576.7,8,72.0875,75.25,1,0,1,2,0,1,0,0,0,0,0
8.200000000000001,1279.0,53,24.132075471698112,24.6,0,1,0,2,1,0,0,0,0,0,0
8.333333333333334,1260.7,51,24.719607843137254,25.0,0,0,0,2,1,0,1,0,0,1,0
10.475,267.35,11,24.30454545454546,20.95,0,0,0,1,1,0,0,1,0,0,0
13.825,6586.85,60,109.78083333333333,110.6,1,1,1,7,1,1,0,1,1,0,0
13.875,934.15,17,54.949999999999996,55.5,0,0,0,3,1,1,0,0,1,0,0
21.65,123.65,3,41.21666666666667,43.3,1,0,0,1,1,1,0,0,0,0,1
13.6875,7534.65,70,107.63785714285714,109.5,0,0,1,7,1,1,1,1,1,0,1
9.725,19.45,1,19.45,19.45,0,0,0,1,1,0,0,0,0,0,0
21.2125,3645.6,43,84.78139534883721,84.85,1,0,1,3,1,1,0,0,0,1,0
9.8,314.45,16,19.653125,19.6,0,0,0,1,0,0,0,1,0,0,0
13.3625,3053.0,57,53.56140350877193,53.45,1,0,0,3,0,0,1,1,1,0,0
9.9,677.05,37,18.298648648648648,19.8,0,0,0,1,1,0,1,1,0,0,0
12.455555555555556,7965.95,72,110.63819444444444,112.1,0,1,1,8,0,0,0,1,1,0,0
21.2,906.85,11,82.44090909090909,84.8,0,0,1,3,0,1,0,0,0,1,1
15.841666666666667,4888.7,50,97.774,95.05,1,0,1,5,0,1,0,1,0,1,1
16.783333333333335,237.25,5,47.45,50.35,1,0,0,2,1,0,0,0,0,1,1
24.866666666666664,74.6,1,74.6,74.6,0,0,1,2,1,1,0,1,0,0,1
9.85,342.4,16,21.4,19.7,0,0,0,1,1,1,0,0,0,0,1
24.733333333333334,140.1,2,70.05,74.2,1,0,1,2,1,1,0,1,0,1,0
11.5,1108.0,17,65.17647058823529,69.0,0,0,0,5,0,1,0,0,0,0,0
9.675,295.55,16,18.471875,19.35,0,0,0,1,0,0,1,0,0,0,0
14.8625,892.65,15,59.51,59.45,1,0,0,3,0,1,0,0,0,0,1
9.9,198.25,10,19.825,19.8,0,0,0,1,0,1,1,0,0,0,0
15.028571428571428,4822.85,46,104.8445652173913,105.2,0,0,1,6,0,1,1,0,1,0,1
13.65,6741.15,64,105.33046875,109.2,0,1,1,7,1,1,0,1,0,0,0
19.7875,79.15,1,79.15,79.15,0,0,1,3,0,1,0,0,0,0,0
13.4125,1355.45,25,54.218,53.65,0,0,0,3,1,0,1,1,0,0,0
14.314285714285715,7209.0,71,101.53521126760563,100.2,0,1,1,6,1,0,0,1,1,0,0
22.575,438.4,8,54.8,45.15,0,0,0,1,1,1,0,0,0,0,1
13.58125,7726.35,72,107.31041666666667,108.65,0,1,1,7,0,1,0,1,1,0,0
13.549999999999999,2070.75,49,42.26020408163265,40.65,0,0,0,2,0,0,0,1,1,0,0
9.225,1636.95,29,56.44655172413793,55.35,0,0,0,5,1,1,1,1,1,0,0
13.2,7581.5,72,105.29861111111111,105.6,0,1,1,7,1,0,0,1,1,0,0
15.633333333333333,3019.5,31,97.40322580645162,93.8,1,0,1,5,1,0,0,1,0,0,1
19.14,4729.75,50,94.595,95.7,1,0,1,4,0,1,0,0,0,0,0
10.4,6126.1,71,86.2830985915493,83.2,1,1,0,7,1,0,0,1,1,0,0
10.005555555555555,6333.4,70,90.47714285714285,90.05,0,1,0,8,1,0,0,1,1,1,0
16.275000000000002,6687.85,71,94.19507042253521,97.65,0,0,1,5,1,0,1,0,1,0,0
11.341666666666667,4158.25,61,68.16803278688525,68.05,0,1,0,5,1,1,0,1,1,0,0
19.240000000000002,3183.4,32,99.48125,96.2,1,0,1,4,1,1,0,0,0,0,1
26.53333333333333,79.6,1,79.6,79.6,1,0,1,2,0,1,0,0,0,0,1
14.585714285714285,7149.35,68,105.1375,102.1,0,1,1,6,1,1,0,0,1,0,0
7.8,1429.65,62,23.058870967741935,23.4,0,1,0,2,1,0,0,0,0,0,0
35.525,472.65,7,67.52142857142857,71.05,1,0,1,1,0,1,0,0,0,0,0
21.3125,1734.5,20,86.725,85.25,1,0,1,3,1,1,0,0,0,0,1
9.725,113.5,6,18.916666666666668,19.45,0,0,0,1,1,0,1,1,0,0,0
9.908333333333333,1884.65,33,57.11060606060607,59.45,0,0,0,5,0,1,0,0,1,1,0
18.44,2568.15,28,91.71964285714286,92.2,0,0,1,4,1,0,1,1,0,0,0
9.925,470.0,27,17.40740740740741,19.85,0,1,0,1,1,0,0,0,0,0,0
21.95,278.4,7,39.771428571428565,43.9,0,0,0,1,1,0,0,0,0,0,0
20.125,2088.8,26,80.33846153846154,80.5,1,0,1,3,1,1,0,0,0,0,1
17.96,502.6,5,100.52000000000001,89.8,1,0,1,4,1,1,0,0,0,1,1
18.1,2595.85,30,86.52833333333334,90.5,0,0,1,4,1,1,0,0,1,1,0
18.09,5825.5,63,92.46825396825396,90.45,0,0,1,4,1,0,1,0,0,0,0
16.916666666666668,50.75,1,50.75,50.75,1,0,0,2,1,1,0,0,0,0,1
10.575,4449.75,53,83.95754716981132,84.6,1,0,0,7,0,1,1,0,0,0,0
17.93,1208.35,14,86.31071428571428,89.65,0,0,1,4,0,1,0,1,0,0,1
16.525000000000002,1956.4,21,93.16190476190476,99.15,0,0,1,5,0,1,0,0,0,0,0
9.975,310.6,17,18.27058823529412,19.95,0,0,0,1,1,0,1,0,0,0,0
10.25,290.55,16,18.159375,20.5,0,1,0,1,1,0,0,1,0,0,0
15.525,2096.1,35,59.888571428571424,62.1,1,0,0,3,0,1,0,0,0,0,0
26.5,2665.0,32,83.28125,79.5,1,0,1,2,0,1,0,0,0,1,0
9.775,543.8,28,19.42142857142857,19.55,0,0,0,1,0,1,0,1,0,0,0
10.175,20.35,1,20.35,20.35,0,0,0,1,0,1,0,0,0,0,0
12.925,3005.8,59,50.94576271186441,51.7,1,0,0,3,1,1,0,0,0,0,0
7.766666666666667,1623.15,72,22.543750000000003,23.3,0,0,0,2,0,1,1,1,0,0,0
13.080000000000002,2498.4,36,69.4,65.4,0,0,0,4,1,1,1,0,0,0,1
13.02,2586.0,40,64.65,65.1,0,0,0,4,0,0,0,0,1,0,0
20.3,3292.3,40,82.3075,81.2,1,0,1,3,1,1,0,1,0,0,0
12.15,651.4,9,72.37777777777778,72.9,0,0,0,5,0,1,0,0,0,0,1
10.642857142857142,4674.55,63,74.19920634920635,74.5,0,1,0,6,1,0,0,1,1,0,0
26.833333333333332,232.35,3,77.45,80.5,1,0,1,2,0,1,0,0,0,0,0
10.049999999999999,2448.5,40,61.2125,60.3,0,0,0,5,1,0,1,1,0,0,0
25.0,658.1,8,82.2625,75.0,0,0,1,2,1,1,0,1,1,0,0
18.03,3128.8,34,92.02352941176471,90.15,0,0,1,4,1,0,1,1,1,1,0
10.0,223.45,5,44.69,40.0,0,0,0,3,1,0,0,0,1,0,1
16.575,919.4,9,102.15555555555555,99.45,0,0,1,5,1,1,0,0,0,1,1
11.508333333333333,653.95,9,72.66111111111111,69.05,0,0,0,5,1,1,0,1,0,0,0
14.925,1825.5,31,58.88709677419355,59.7,0,0,0,3,1,0,0,1,0,0,0
9.925,943.1,50,18.862000000000002,19.85,0,0,0,1,0,1,1,1,0,0,0
17.25,181.65,2,90.825,86.25,1,0,1,4,0,1,0,0,1,0,1
22.825,45.65,1,45.65,45.65,1,0,0,1,0,1,0,0,0,0,1
35.05,551.35,8,68.91875,70.1,0,0,1,1,1,1,0,0,0,0,1
13.583333333333334,359.4,9,39.93333333333333,40.75,1,0,0,2,0,0,0,0,0,0,0
35.1,115.95,2,57.975,70.2,0,0,1,1,0,1,0,0,0,1,1
13.8375,165.2,3,55.06666666666666,55.35,1,0,0,3,0,0,0,0,1,0,1
19.14,2338.35,25,93.53399999999999,95.7,0,0,1,4,1,1,0,1,0,0,0
23.15,46.3,1,46.3,46.3,1,0,0,1,1,0,0,0,0,1,0
10.1625,3541.1,45,78.69111111111111,81.3,0,0,0,7,0,0,0,1,1,0,0
16.84,4146.05,51,81.29509803921569,84.2,1,0,1,4,1,1,0,1,0,1,1
10.0,1087.25,55,19.76818181818182,20.0,0,0,0,1,0,0,0,1,0,0,0
11.025,2522.4,38,66.37894736842105,66.15,0,0,0,5,0,1,0,0,1,0,0
22.925,81.0,2,40.5,45.85,0,0,0,1,1,0,0,0,0,0,1
9.8,717.3,38,18.876315789473683,19.6,1,0,0,1,1,0,0,1,0,0,0
16.599999999999998,1734.2,34,51.00588235294118,49.8,1,0,0,2,1,1,0,0,0,0,0
16.958333333333332,7069.3,70,100.99000000000001,101.75,1,0,1,5,0,1,1,1,0,0,0
13.7875,742.9,13,57.146153846153844,55.15,0,0,0,3,0,0,1,0,1,0,0
25.083333333333332,3017.65,39,77.37564102564103,75.25,1,0,1,2,1,0,0,0,0,0,1
14.85,6423.0,61,105.29508196721312,103.95,1,0,1,6,0,1,1,0,0,0,0
16.691666666666666,1164.3,12,97.02499999999999,100.15,0,0,1,5,0,1,0,0,0,0,1
16.608333333333334,4220.35,41,102.93536585365854,99.65,0,1,1,5,1,1,0,0,0,0,0
24.566666666666666,1558.7,21,74.22380952380952,73.7,1,0,1,2,1,1,0,0,0,0,0
12.5125,2743.45,55,49.880909090909086,50.05,0,0,0,3,1,1,1,0,0,1,0
10.041666666666666,4055.5,69,58.77536231884058,60.25,0,1,0,5,1,0,0,1,1,0,0
15.107142857142858,2710.25,26,104.24038461538461,105.75,1,0,1,6,1,0,0,1,0,1,1
17.46,6055.55,69,87.76159420289855,87.3,0,0,1,4,0,0,1,1,1,1,0
12.0875,810.7,18,45.03888888888889,48.35,1,0,0,3,0,1,0,1,0,1,1
13.5625,2538.2,47,54.00425531914893,54.25,1,0,0,3,1,0,0,1,0,0,0
10.6625,6129.2,72,85.12777777777778,85.3,0,1,0,7,0,0,0,1,1,0,0
10.0,1750.85,33,53.056060606060605,50.0,1,0,0,4,1,1,0,1,0,1,0
24.4,36.55,2,18.275,24.4,0,0,0,0,0,1,0,1,0,0,1
10.105555555555556,6652.45,72,92.39513888888888,90.95,0,1,0,8,0,0,0,1,1,0,0
36.125,2575.45,37,69.60675675675675,72.25,0,0,1,1,1,1,0,1,0,1,0
16.016666666666666,6019.35,62,97.08629032258065,96.1,0,0,1,5,0,1,0,1,0,1,0
9.925,1379.6,71,19.430985915492958,19.85,0,1,0,1,0,0,0,1,0,0,0
13.825,1284.2,23,55.834782608695654,55.3,0,0,0,3,1,1,0,0,0,0,0
10.05,296.15,16,18.509375,20.1,0,0,0,1,0,0,1,0,0,0,0
11.583333333333334,653.25,9,72.58333333333333,69.5,0,0,0,5,1,1,0,0,1,0,0
8.383333333333333,412.6,17,24.27058823529412,25.15,0,1,0,2,1,1,0,1,0,0,0
10.475,85.5,4,21.375,20.95,0,0,0,1,0,0,0,0,0,0,1
16.516666666666666,49.55,1,49.55,49.55,1,0,0,2,0,1,0,1,1,1,1
19.9125,1928.7,24,80.3625,79.65,0,0,1,3,0,1,0,1,0,0,0
35.625,71.25,1,71.25,71.25,1,0,1,1,0,1,0,0,0,1,0
12.644444444444444,7845.8,72,108.96944444444445,113.8,0,1,1,8,1,0,0,0,1,1,0
8.183333333333334,1750.7,72,24.31527777777778,24.55,1,1,0,2,0,0,0,1,0,0,0
9.85,216.2,11,19.654545454545453,19.7,0,0,0,1,0,0,0,0,0,0,0
10.125,178.5,9,19.833333333333332,20.25,0,0,0,1,1,0,0,0,0,0,1
16.716666666666665,115.1,2,57.55,50.15,0,0,0,2,0,0,0,1,0,1,1
16.75,6029.0,60,100.48333333333333,100.5,0,0,1,5,0,1,1,1,0,1,0
15.983333333333334,2745.2,29,94.66206896551724,95.9,1,0,1,5,1,1,0,1,0,1,1
12.408333333333333,3721.9,49,75.95714285714286,74.45,0,1,0,5,0,1,0,0,0,0,0
14.87142857142857,3121.1,30,104.03666666666666,104.1,1,0,1,6,0,1,0,0,0,1,0
9.525,990.45,53,18.687735849056605,19.05,0,0,0,1,0,0,1,1,0,0,0
8.333333333333334,1004.35,39,25.752564102564104,25.0,0,1,0,2,1,0,0,0,0,0,0
9.525,157.65,9,17.516666666666666,19.05,0,0,0,1,0,0,0,0,0,0,0
20.475,3219.75,39,82.5576923076923,81.9,1,0,1,3,1,0,1,0,0,0,0
34.85,572.85,8,71.60625,69.7,1,0,1,1,1,1,0,0,0,1,0
18.03,4554.85,51,89.31078431372549,90.15,1,0,1,4,0,1,1,1,0,0,0
8.450000000000001,1847.55,71,26.021830985915493,25.35,0,1,0,2,1,0,0,1,0,0,0
8.216666666666667,1766.75,71,24.883802816901408,24.65,0,1,0,2,1,1,0,0,0,1,0
9.775,1462.05,70,20.88642857142857,19.55,0,1,0,1,0,1,0,1,0,1,0
25.25,25.25,1,25.25,25.25,1,0,0,0,0,0,0,0,0,1,1
10.0,2193.2,38,57.715789473684204,60.0,0,1,0,5,1,1,0,1,1,0,0
17.98,2433.5,28,86.91071428571429,89.9,0,0,1,4,0,0,0,1,0,0,0
9.7,641.15,32,20.0359375,19.4,0,0,0,1,0,0,0,1,0,0,0
16.599999999999998,2398.4,49,48.946938775510205,49.8,0,1,0,2,1,0,0,1,0,1,0
8.033333333333333,861.85,37,23.293243243243243,24.1,0,1,0,2,0,1,0,1,0,0,0
13.5625,583.0,10,58.3,54.25,1,0,0,3,0,0,0,0,0,0,0
13.7375,7332.4,67,109.43880597014925,109.9,0,0,1,7,1,0,1,1,1,0,0
11.833333333333334,249.55,7,35.65,35.5,0,0,0,2,1,1,1,0,0,0,0
21.8875,4475.9,51,87.7627450980392,87.55,0,0,1,3,0,0,1,0,0,0,0
22.575,416.45,9,46.27222222222222,45.15,1,0,0,1,0,0,0,0,0,0,1
22.1,788.6,9,87.62222222222222,88.4,0,0,1,3,0,1,0,0,0,0,0
16.933333333333334,202.3,4,50.575,50.8,0,0,0,2,1,1,0,0,0,0,0
14.142857142857142,6994.6,71,98.51549295774649,99.0,1,1,1,6,1,1,0,1,1,0,0
21.1,4116.15,50,82.323,84.4,0,0,1,3,0,1,0,1,0,0,1
19.31,2263.45,24,94.31041666666665,96.55,1,1,1,4,0,1,0,1,0,1,0
14.9375,1374.35,22,62.470454545454544,59.75,0,0,0,3,1,1,1,1,1,0,0
13.9375,4915.15,44,111.70795454545454,111.5,1,0,1,7,1,1,0,0,1,0,0
8.083333333333334,838.5,33,25.40909090909091,24.25,0,0,0,2,0,0,0,1,0,0,0
25.03333333333333,75.1,1,75.1,75.1,1,0,1,2,0,1,0,0,0,0,1
14.030000000000001,3715.65,54,68.80833333333334,70.15,0,0,0,4,0,1,1,1,0,0,1
16.958333333333332,4273.45,42,101.74880952380951,101.75,1,0,1,5,1,1,0,0,0,0,1
22.9,45.8,1,45.8,45.8,1,0,0,1,0,0,0,0,0,0,1
10.25,20.5,1,20.5,20.5,0,0,0,1,0,0,0,0,0,0,0
11.733333333333334,2044.75,30,68.15833333333333,70.4,1,0,0,5,1,0,1,0,1,0,0
15.275,30.55,1,30.55,30.55,0,0,0,1,0,0,0,0,0,0,0
10.6125,1398.25,16,87.390625,84.9,1,0,0,7,1,0,0,1,1,0,0
10.05,20.1,1,20.1,20.1,0,0,0,1,1,1,0,0,0,0,1
13.549999999999999,328.95,9,36.55,40.65,0,0,0,2,1,0,0,1,0,0,1
16.833333333333332,4680.05,46,101.74021739130436,101.0,1,0,1,5,1,1,0,1,0,1,1
34.55,69.1,1,69.1,69.1,1,0,1,1,1,1,0,0,0,0,1
13.625,3778.2,71,53.21408450704225,54.5,0,1,0,3,1,0,0,1,1,0,0
25.116666666666664,3161.4,43,73.52093023255814,75.35,0,0,1,2,1,1,0,0,0,0,0
11.1125,2188.45,50,43.769,44.45,0,0,0,3,1,1,1,1,1,0,0
25.0,999.45,13,76.88076923076923,75.0,0,0,1,2,0,1,0,0,0,0,1
16.666666666666668,1888.65,19,99.40263157894738,100.0,0,0,1,5,1,0,1,1,0,0,1
16.341666666666665,3990.6,41,97.33170731707317,98.05,0,0,1,5,0,0,0,0,0,0,0
35.575,71.15,1,71.15,71.15,1,0,1,1,0,1,0,0,0,1,1
10.83,1240.25,24,51.677083333333336,54.15,0,0,0,4,0,1,0,0,0,0,1
12.78,2635.0,40,65.875,63.9,0,0,0,4,0,0,1,1,0,0,0
11.525,235.0,3,78.33333333333333,69.15,0,0,0,5,0,1,0,1,0,0,0
12.930000000000001,2347.85,37,63.4554054054054,64.65,0,0,0,4,0,0,1,0,1,0,0
13.59375,7156.2,67,106.80895522388059,108.75,0,1,1,7,0,1,0,1,1,0,1
16.474999999999998,3089.6,32,96.55,98.85,1,0,1,5,0,1,0,1,0,0,0
16.383333333333333,270.8,6,45.13333333333333,49.15,1,0,0,2,0,1,0,1,0,0,1
17.919999999999998,2901.8,32,90.68125,89.6,1,0,1,4,0,0,0,1,1,0,0
16.65,4949.1,59,83.88305084745764,83.25,1,0,1,4,0,1,0,0,0,0,0
11.708333333333334,2198.9,30,73.29666666666667,70.25,0,0,0,5,0,0,1,1,0,0,0
9.7,374.5,20,18.725,19.4,1,0,0,1,1,1,0,0,0,0,1
8.166666666666666,761.95,27,28.22037037037037,24.5,1,1,0,2,0,0,0,1,0,0,0
19.7875,1520.9,20,76.045,79.15,1,0,1,3,0,1,0,0,1,1,1
10.05,190.25,9,21.13888888888889,20.1,0,0,0,1,1,0,1,0,0,0,0
10.428571428571429,5163.0,68,75.92647058823529,73.0,0,0,0,6,0,1,1,1,1,0,0
12.28,4059.85,69,58.83840579710145,61.4,0,1,0,4,0,0,0,1,1,0,0
16.86,2281.6,26,87.75384615384615,84.3,0,0,1,4,1,1,0,0,0,0,0
9.95,1356.7,69,19.66231884057971,19.9,0,1,0,1,1,0,0,1,0,0,0
10.2,231.45,11,21.04090909090909,20.4,0,1,0,1,1,0,0,0,0,0,0
16.916666666666668,50.75,1,50.75,50.75,0,0,0,2,1,0,0,0,0,0,0
10.225,242.4,10,24.240000000000002,20.45,0,0,0,1,1,0,1,1,0,0,0
10.821428571428571,4264.25,55,77.53181818181818,75.75,0,0,0,6,0,1,1,1,1,0,0
13.080000000000002,2774.55,44,63.05795454545455,65.4,1,0,0,4,1,0,1,0,1,0,0
26.8,3605.2,46,78.37391304347825,80.4,1,0,1,2,1,1,0,1,0,1,1
11.95,4069.9,69,58.984057971014494,59.75,0,1,0,4,1,1,0,1,1,0,0
26.166666666666668,874.2,11,79.47272727272728,78.5,1,0,1,2,1,1,0,0,0,1,0
17.0,1145.35,11,104.12272727272726,102.0,1,0,1,5,0,1,0,1,0,0,1
16.316666666666666,1323.7,29,45.6448275862069,48.95,0,0,0,2,1,0,0,0,0,0,0
16.608333333333334,5497.05,57,96.43947368421053,99.65,1,0,1,5,0,1,0,1,1,0,0
9.125,534.7,28,19.09642857142857,18.25,0,0,0,1,1,0,1,0,0,0,0
13.6375,2455.05,42,58.453571428571436,54.55,0,0,0,3,0,0,0,0,1,0,0
10.325,38.7,2,19.35,20.65,0,0,0,1,0,0,0,0,0,0,1
10.1625,947.4,23,41.19130434782608,40.65,0,0,0,3,1,0,1,0,1,0,0
10.225,357.0,18,19.833333333333332,20.45,0,0,0,1,0,0,0,1,0,0,0
8.266666666666667,1476.25,62,23.81048387096774,24.8,0,0,0,2,1,0,1,1,0,0,0
35.4,70.8,1,70.8,70.8,0,0,1,1,0,1,0,0,0,0,1
17.81,1448.6,16,90.5375,89.05,0,0,1,4,1,1,0,0,0,0,1
19.32,291.9,3,97.3,96.6,1,0,1,4,0,1,0,0,0,0,1
9.866666666666667,5903.15,67,88.10671641791045,88.8,0,0,0,8,1,1,1,0,1,0,0
10.025,1201.65,62,19.381451612903227,20.05,0,1,0,1,1,1,0,0,0,0,0
14.928571428571429,5921.35,57,103.88333333333334,104.5,0,0,1,6,0,1,0,1,0,0,1
34.9,146.65,2,73.325,69.8,1,0,1,1,1,1,0,0,0,0,0
11.021428571428572,1759.4,23,76.49565217391304,77.15,0,1,0,6,0,1,0,1,1,0,0
11.683333333333332,844.45,25,33.778,35.05,0,1,0,2,0,0,0,0,1,0,0
13.5125,7774.05,72,107.97291666666666,108.1,0,1,1,7,0,1,0,0,0,1,0
21.0125,134.05,2,67.025,84.05,1,0,1,3,0,1,0,1,0,0,0
10.1,140.95,8,17.61875,20.2,0,0,0,1,0,1,1,0,0,0,0
16.866666666666667,249.95,5,49.989999999999995,50.6,0,0,0,2,0,1,0,0,0,0,1
12.3,1701.65,35,48.61857142857143,49.2,1,0,0,3,1,0,0,0,0,0,0
8.200000000000001,592.65,24,24.693749999999998,24.6,1,0,0,2,1,0,1,0,0,0,0
35.825,135.75,2,67.875,71.65,1,0,1,1,0,1,0,1,0,0,0
13.1125,7732.65,72,107.39791666666666,104.9,0,1,1,7,1,1,0,1,1,0,0
13.3125,4282.4,41,104.44878048780487,106.5,1,0,1,7,0,1,0,0,1,0,0
16.45,219.65,4,54.9125,49.35,1,0,0,2,1,0,0,0,1,0,1
25.166666666666668,2018.1,26,77.61923076923077,75.5,0,0,1,2,1,0,1,0,0,0,0
18.85,669.0,7,95.57142857142857,94.25,1,0,1,4,1,1,0,0,0,0,1
34.475,68.95,1,68.95,68.95,1,0,1,1,0,1,0,1,0,0,1
11.7,224.85,4,56.2125,58.5,0,0,0,4,0,1,0,1,0,0,0
11.271428571428572,3771.5,48,78.57291666666667,78.9,0,1,0,6,1,0,0,0,0,0,0
18.77,196.75,2,98.375,93.85,1,0,1,4,1,1,0,0,0,1,1
11.314285714285715,943.85,12,78.65416666666667,79.2,1,0,0,6,0,1,1,1,1,1,0
13.68125,6572.85,60,109.5475,109.45,0,0,1,7,1,1,0,1,1,0,0
11.84,3175.85,55,57.74272727272727,59.2,1,1,0,4,1,1,0,0,1,0,0
14.575,29.15,1,29.15,29.15,0,0,0,1,1,0,0,0,0,0,0
10.025,20.05,1,20.05,20.05,0,0,0,1,1,0,0,0,0,0,0
25.349999999999998,318.9,4,79.725,76.05,1,0,1,2,1,1,0,0,0,0,1
24.45,24.45,1,24.45,24.45,0,0,0,0,1,1,0,0,0,0,1
13.3,2762.75,42,65.7797619047619,66.5,0,1,0,4,0,0,0,0,0,0,0
16.516666666666666,49.55,1,49.55,49.55,0,0,0,2,0,0,0,0,1,0,0
17.869999999999997,631.85,7,90.26428571428572,89.35,0,0,1,4,1,1,0,0,0,0,1
24.53333333333333,232.5,3,77.5,73.6,0,0,1,2,1,1,0,0,0,0,0
10.33125,5919.35,72,82.21319444444445,82.65,0,1,0,7,0,1,0,1,1,0,0
16.333333333333332,749.25,15,49.95,49.0,1,0,0,2,1,1,0,0,0,0,0
26.78333333333333,307.4,4,76.85,80.35,1,0,1,2,1,1,0,1,0,0,1
8.4,245.15,11,22.286363636363635,25.2,1,0,0,2,0,0,1,0,0,0,0
8.483333333333333,134.75,5,26.95,25.45,0,0,0,2,0,0,0,0,0,0,0
13.95,55.8,1,55.8,55.8,1,0,0,3,0,1,0,0,1,1,1
13.8625,8240.85,72,114.45625000000001,110.9,0,1,1,7,1,1,0,1,1,0,0
19.4375,4266.4,55,77.57090909090908,77.75,0,0,1,3,0,1,0,1,0,0,0
8.733333333333333,1077.5,40,26.9375,26.2,1,0,0,2,0,1,0,1,0,0,0
9.95,1115.6,57,19.5719298245614,19.9,0,1,0,1,0,0,0,1,0,0,0
26.349999999999998,79.05,1,79.05,79.05,1,0,1,2,1,1,0,0,0,0,1
19.0,95.0,1,95.0,95.0,1,0,1,4,1,1,0,1,1,0,1
25.2,25.2,1,25.2,25.2,0,0,0,0,0,0,0,0,0,0,1
11.549999999999999,4079.55,52,78.45288461538462,80.85,1,0,0,6,1,1,1,1,0,1,0
16.400000000000002,4187.75,41,102.14024390243902,98.4,1,0,1,5,1,1,0,0,0,1,1
18.783333333333335,2391.15,43,55.608139534883726,56.35,0,0,0,2,1,1,1,1,0,0,0
9.65,890.5,47,18.9468085106383,19.3,0,1,0,1,0,0,0,1,0,0,0
16.8,137.25,3,45.75,50.4,0,0,0,2,1,0,0,0,0,0,0
9.925,5154.6,66,78.10000000000001,79.4,0,1,0,7,1,0,0,1,1,1,1
13.8125,3119.9,55,56.72545454545455,55.25,0,1,0,3,1,1,0,1,0,0,0
9.55,529.5,29,18.25862068965517,19.1,0,0,0,1,1,0,1,0,0,0,0
21.0125,966.55,12,80.54583333333333,84.05,1,0,1,3,0,1,0,0,0,0,0
15.028571428571428,6936.85,66,105.10378787878788,105.2,1,0,1,6,0,1,0,1,0,0,0
16.900000000000002,3496.3,35,99.89428571428572,101.4,1,0,1,5,1,1,0,0,0,1,1
17.96,914.3,10,91.42999999999999,89.8,1,0,1,4,1,1,0,1,0,1,1
25.25,1929.0,27,71.44444444444444,75.75,0,0,1,2,1,1,0,1,0,0,0
19.06,5817.7,58,100.3051724137931,95.3,1,0,1,4,0,1,0,0,0,0,0
13.71875,6110.2,54,113.15185185185184,109.75,0,1,1,7,1,0,0,1,1,0,1
9.925,178.8,9,19.866666666666667,19.85,0,0,0,1,1,0,0,0,0,0,0
9.65,28.3,2,14.15,19.3,0,0,0,1,1,0,1,0,0,0,1
34.55,435.0,6,72.5,69.1,1,0,1,1,1,1,0,0,0,0,0
22.8125,2351.8,26,90.45384615384616,91.25,1,0,1,3,0,1,0,0,0,1,1
10.125,186.15,9,20.683333333333334,20.25,0,0,0,1,0,0,0,0,0,0,0
13.6875,445.85,8,55.73125,54.75,0,0,0,3,1,1,0,1,0,0,0
27.150000000000002,912.0,12,76.0,81.45,1,0,1,2,1,1,0,0,0,0,0
16.366666666666667,679.55,15,45.30333333333333,49.1,1,0,0,2,0,1,0,0,0,0,1
11.457142857142857,3581.6,43,83.29302325581395,80.2,1,0,0,6,1,1,1,1,1,0,0
16.716666666666665,4222.95,42,100.54642857142856,100.3,1,0,1,5,1,1,0,0,0,0,0
10.875,1994.3,31,64.33225806451613,65.25,0,0,0,5,0,0,0,0,1,0,1
15.158333333333333,5930.05,66,89.84924242424243,90.95,0,1,1,5,0,1,0,0,1,0,0
17.09,1505.85,18,83.65833333333333,85.45,1,0,1,4,0,1,0,0,0,1,1
10.0,20.0,1,20.0,20.0,0,0,0,1,1,0,0,0,0,0,0
15.683333333333332,5638.3,61,92.43114754098362,94.1,1,1,1,5,1,1,0,1,0,0,1
19.9625,797.25,10,79.725,79.85,1,0,1,3,1,0,0,0,0,0,0
35.825,71.65,1,71.65,71.65,1,0,1,1,1,1,0,0,0,1,1
24.516666666666666,1359.45,18,75.525,73.55,1,0,1,2,0,1,0,0,0,1,0
14.950000000000001,2542.45,24,105.93541666666665,104.65,1,0,1,6,1,1,0,1,0,0,1
9.65,54.7,3,18.233333333333334,19.3,0,0,0,1,0,0,0,1,0,0,0
10.075,989.05,50,19.781,20.15,0,0,0,1,1,0,1,0,0,0,0
